id,created_at,text
926931169962110976,2017-11-04 21:56:27,"@Capitl_J @jimmysong Value of M (therefore price) is inversely proportional to Velocity. If more people HODL, velocity plummets, price goes up."
926720285151182848,2017-11-04 07:58:28,@jimmysong Definitely. BTC Mcap is valued by M = PT/V. It’s a kind of inverse NVT ratio.
926506301022093313,2017-11-03 17:48:10,@cryptoshoe Velocity is how many times the monetary supply is circulated within a time period. So daily circulation * time period / monetary supply
926414956731310080,2017-11-03 11:45:12,@JDFrom3 MAMP stack and Plotly.
925807337520095232,2017-11-01 19:30:44,@blahbitcoin @bradmillscan What’s VWDSR?
925544957347164160,2017-11-01 02:08:08,Wall St has arrived. https://t.co/Y2dJ5aKcdx
925544417183784961,2017-11-01 02:05:59,@DoyleLineman Check the live chart at https://t.co/zKX86CaTKe
925505551148052480,2017-10-31 23:31:33,@theinfosniper The sharp drop and sustained lower levels leads me to believe some SegWit-capable wallets used by services such as exchanges switched off.
925262053152923648,2017-10-31 07:23:58,Any ideas on what’s going on with the SegWit tx rate pullback? https://t.co/fd3dXPZsou
923195922942586881,2017-10-25 14:33:54,Hot off the press. NZ just issued its regulatory guidelines for ICOs and Cryptocurrency. https://t.co/4bmikKk2f3
922883512994320386,2017-10-24 17:52:30,@cburniske Strikes me our two answers are quite close.
922883217056780289,2017-10-24 17:51:19,@cburniske So about 2.6x per dollar injected. This was using mining inflation and the impact of its sell pressure on price trends at the 2016 halving.
922881507198472194,2017-10-24 17:44:32,"@cburniske Chris - Back when I was studying the ETF, I found $2b of funds injected = Mcap mooning $16b-&gt;$41b based on price impact of demand supply"
922872509682237441,2017-10-24 17:08:47,@CRInvestor Trading view only has Bittrex data post Aug 2017 data. Here's some historical reference. https://t.co/o7jjV7POjt
922812739075977216,2017-10-24 13:11:16,Also video instructions by @tenxwallet : https://t.co/urnEkMRSk0
922812080750706689,2017-10-24 13:08:39,"""How to"" notes on splitting your coins (BTG and B2X). Essentially we need to create new set of UXTOs on one of the chains. https://t.co/Xjx55Cmvhe"
922683759337656321,2017-10-24 04:38:45,@CubitcSolutions @theonevortex Bitcoin Gold is the gold to Litecoin’s silver! 😂
922637658995662848,2017-10-24 01:35:34,IFO (initial fork offering) is the new ICO
922634962997624832,2017-10-24 01:24:51,@manish_390 That’s a fair point.
922382675314294786,2017-10-23 08:42:21,Probably time to do an NVT chart for ZEC @zooko ;)
922382315145142278,2017-10-23 08:40:55,"@ck_crypto sorry, it was just some legacy stuff, forgot to change a presentation variable."
922382061171761152,2017-10-23 08:39:55,"Means it will be pretty easy to do a pseudo NVT for all coins, especially for private XMR ZEC, also BTC when gets layer2 Lightning Network"
922381404960202752,2017-10-23 08:37:18,Likely we can use exchange volume as a proxy to on-chain volume for NVT Ratio. Esp for privacy chains like XMR. The ratio is consistent. https://t.co/9Yx6k9iPTk
922078314159783936,2017-10-22 12:32:56,RT @cburniske: Thrilled @CNBCFastMoney is discussing #crypto valuations on national TV. Someday will be as commonplace as stocks. https://t…
921642490410647552,2017-10-21 07:41:07,"@_rebeccamills A typical coal plant emits 70,000x more carbon 🤔. Plus their process is expensive. I thought it was a feel-good distraction too."
921243893076602880,2017-10-20 05:17:14,This is a very prescient reduction of NVT Ratio to inverse velocity &amp; The Quantity Theory of Money (MV=RT). Was gonna to write on that :) https://t.co/sSY8nelWz2
921236470538444801,2017-10-20 04:47:44,You know an interview is firing on all cylinders when it runs on for 4hrs 😂 . Really enjoyed this chat with @norupp. Condensed version here: https://t.co/T22JRbT7IL
921108495583166464,2017-10-19 20:19:13,"I’ve updated my live NVT Ratio chart to be more responsive, using 28 day avg. Drag to zoom daily values. https://t.co/t5incKf8d2 https://t.co/aq25n4YIQR"
919890607488692224,2017-10-16 11:39:46,@pete Thanks!
919830146890133504,2017-10-16 07:39:31,Does anyone have BTC price and volume data prior to Aug 2010? (i.e. prior to Mt Gox). I imagine its sitting in OTC spreadsheets.
919794177969291264,2017-10-16 05:16:35,@CryptoTaub They are just “paint by numbers” keys to reference points in the prior fractal pattern.
919418215406505984,2017-10-15 04:22:39,"Bankers say ""Bubble""
Technologist say ""Disruption""
Students of history say ""Dawn of the Digital Age""
Here's the #Bitcoin 10,000 yr view... https://t.co/EOAv2INiqZ"
919333498585890816,2017-10-14 22:46:01,"The highest quality sand I have is in my laptop, which runs a few nodes. “Recursify all things.” https://t.co/yWOD5EKonO"
918372500005724160,2017-10-12 07:07:21,BTCUSD playing out its fractals… https://t.co/S2Z5PG5uyt
916991651402326016,2017-10-08 11:40:21,@MediumSqueeze The scale is in Dr Evils. https://t.co/5MHH1EUyl7
916984363899686912,2017-10-08 11:11:23,"Altcoin exchanges are SERIOUS business these days. Given regulatory pressures, 2018 onwards should see huge opportunity for DEXes. https://t.co/4V9wCt3zBk"
916552082341076992,2017-10-07 06:33:39,"I guess Bloomberg wrote a rebuttal to my NVT metric.  Maybe a rebuttal to their rebuttal is due? 
https://t.co/W0dtkHhFM1"
915971203524730880,2017-10-05 16:05:27,RT @TheBubbleBubble: U.S. corporate debt as a % of GDP has hit an all-time high (my notes in red): https://t.co/aC5CEB3481 $HYG $JNK https:…
915756527163645954,2017-10-05 01:52:24,@BitwiseInvest @digit I have newer unpublished research which shows Alts are better to hold long term.
915124282719531008,2017-10-03 08:00:05,@cburniske 2017 H1: #ethereum not #bitcoin
914744229456371712,2017-10-02 06:49:54,"@miguelmagalhae2 I used the word “Bubble” too liberally in that article, that Trends indicator detects times to sell vs buy. True bubbles are using NVT."
914455624880054273,2017-10-01 11:43:05,"@ElliotMebane @laurashin Actual price is irrelevant. At it’s simplest, the formula for NVT Ratio is… https://t.co/qpTUF0YMse"
914107931733278721,2017-09-30 12:41:28,"@AriDavidPaul @sidkal @MeherRoy The more mature and well distributed BTC becomes, the harder it is to game. Plus it's not leveraged paper wealth, it's blockchain txs."
913735956519297024,2017-09-29 12:03:23,"My article on NVT (#bitcoin’s PE Ratio) is now live on Forbes. Use it to detect bubbles.
https://t.co/kOad3xNbtR"
913577567256420353,2017-09-29 01:34:00,@CEOofSleep @ShapeShift_io It needs to be on the main exchanges first before Shapeshift gets liquidity
913560440705245185,2017-09-29 00:25:56,"@BrianLockhart @C1aranMurray @derose Key phrase is USD. Bitcoin is more than just one country. Buy pressure will continue. Also, think, what if confidence in USD tanks?"
913556088842199041,2017-09-29 00:08:39,"@derose If Hotel California comes into effect for BTC, then sell pressure is reduced, BTC moons. I doubt the huge OTC markets will be impacted."
913551923243999232,2017-09-28 23:52:06,"SALT tokens being released today. SALT will apply leverage to crypto. Markets will moon harder, but now vulnerable to deleveraging crashes."
913386838945021952,2017-09-28 12:56:06,@NCvanEgmond @ToneVays I have much newer research that points to investing in alts as higher return than BTC. This work has yet to be published.
913385705706885120,2017-09-28 12:51:36,@Peter_Villa_III The fees market will take over. It's should be quite significant by the next halving event even.
913344044251492352,2017-09-28 10:06:03,@NCvanEgmond @ToneVays Nice work @NCvanEgmond
913290709272215552,2017-09-28 06:34:07,"@ToneVays Tone, here’s an update of this study by Hardball on Steemit. https://t.co/H2yl6O6COB"
912648981406035973,2017-09-26 12:04:08,@BreakingBullion @BassBauman @AriDavidPaul I took it offline. It was a leaked link. The article goes live later this week.
912642303692496896,2017-09-26 11:37:35,"Wow, did the US really have a $100,000 note? https://t.co/9jWEFMQYHt"
912337495089483776,2017-09-25 15:26:23,@MazumaDough @bitcoincash Yes but 15% increase at only 4-5% adoption is a great start. Then we have Schnorr signatures and layer 2.
912192977669316608,2017-09-25 05:52:08,@MazumaDough @bitcoincash Quit the trolling &amp; do the research. Txs/MB has ramped up steadily in lock tandem with Segwit adoption. Tx/block and tx/MB divergence. https://t.co/NyGeZJ4G6m
911895047200575488,2017-09-24 10:08:16,"@seweso Wrong. Trades were halted after 1 Aug during BCH HF. Segwit active since 21 Aug, is an optional deployment. No halt in trading."
911878881887449088,2017-09-24 09:04:01,"One month after activation, #Segwit transactions are at 4%. Already bringing #Bitcoin congestion under control. https://t.co/VRg5nH1LeM"
911834421103177728,2017-09-24 06:07:21,"@MissEmNZ @TimGanderNZ Just somebody doing an essay on ""WTF is Blockchain?"" in a edu context. To crypto people, ""Blockchain"" used generically = ""I'm a noob"""
911788690787016705,2017-09-24 03:05:38,@Peter_Villa_III Last year if you are JP or Daniel LOL. The rest is on the roadmap. https://t.co/23n5e6gIKL
911260114237059072,2017-09-22 16:05:16,Comments from those being disrupted are the best reverse indicators for investment. https://t.co/IoDmnFyHIt
910233379831869440,2017-09-19 20:05:23,"@TheLordofBTC Not really, it's negligible, as the value transmitted is 1000x bigger than the increased fees. $1b+ daily transactional flow vs $1m in fees."
910232195956039680,2017-09-19 20:00:41,"@WhiteStCapital MTV = ""Mcap to Transaction Value"" 
Transaction Value = value transmitted by the blockchain
Coinbase→Trex : Yes
BTC→USDT→BTC : No (off-chain)"
910225168965836800,2017-09-19 19:32:46,"@MyNameIsObiWan It's unique to cryptocurrencies based on value flowing through the blockchain, so is unavailable on chart indicators right now."
910211575075692544,2017-09-19 18:38:45,The original tweet defining MTV Ratio is here. I'll publish the full article later this week. I promise! /3 https://t.co/KRyJTn1B5B
910210403480637440,2017-09-19 18:34:05,"To answer the question of the moment. MTV ratio is saying #Bitcoin is not in a bubble, the price is just consolidating. /2 https://t.co/6knvBi5jbi"
910209779926163456,2017-09-19 18:31:37,"This is how to use #Bitcoin’s MTV Ratio to figure out if we are coming off a bubble after a peak, or whether it’s a consolidation move. 1/ https://t.co/v92DOvgTJ2"
909597972849090560,2017-09-18 02:00:30,@theonevortex LOL
909555697456603137,2017-09-17 23:12:31,I've updated my Twitter handle to @woonomic
909407980994646016,2017-09-17 13:25:33,RT @btcdrak: (Unverified) report that China is trying to block bitcoin exchanges and p2p network in China by GFW @cnLedger https://t.co/GSy…
906764702797070336,2017-09-10 06:22:06,"@bitcoin3000 @lopp Wow, another great article."
906762155000700929,2017-09-10 06:11:59,Woah. 1.05 million BTC was taken in the Mt Gox hack. https://t.co/48XuVZO40y
906737068352593920,2017-09-10 04:32:18,"Wow, loving @lopp’s resources for those starting out on the #bitcoin journey. A treasure trove of #noob education. https://t.co/zYNg8d3JKk"
906490372594921472,2017-09-09 12:12:01,RT @AriDavidPaul: 2/ Cryptocurrency is the first and only unseizable store of value in human history.  I feel like I'm beating a dead horse…
905805034016858112,2017-09-07 14:48:43,“software is eating the world” … digital gold vs gold https://t.co/EVt7N8r3cS
905803031781957632,2017-09-07 14:40:46,"@cburniske I like it Chris. ETA, IMO, sometime 2019 onwards… https://t.co/ys9hEvJunV"
904967145657819136,2017-09-05 07:19:15,"Coinagheddon setup was strong, the ICO market needed muting. That's what we got. The long term view is more sustainable now. /4"
904966235615444992,2017-09-05 07:15:38,And ICOs were ready to collateralise and leverage their raises onto SALT Lending for fiat... /3
904965930605617156,2017-09-05 07:14:25,When u consider ICOs we're reinvesting their funds into other ICOs... /2
904965660714852352,2017-09-05 07:13:21,"So much market FUD over something beneficial long term. ICOs were overheating the system, we were heading off a cliff. /1"
902790199985430528,2017-08-30 07:08:51,"Bloomberg's bubble chart. Bubbles pop at 4yrs, BTC is 2yrs in, but we've had many prior bubbles. ""One of these lines is not like the others"" https://t.co/1lLgH7MKxW"
902034135589330945,2017-08-28 05:04:31,@WillemKadijk @chrisamccoy @AriDavidPaul @cburniske BCH does not affect this cos it’s the ratio of one aspect of a network compared to the valuation of the same network
902033449946537984,2017-08-28 05:01:48,"@AndrewHires @AriDavidPaul @cburniske USD transmitted ignores UTXO, this is estimated by https://t.co/IFDDE5tH9G - it’s quite accurate in my experience of working with their data"
901980351186198528,2017-08-28 01:30:48,"@twobitidiot If past performance is any indicator of future trajectory, then maybe. But also I think it doesn't account for vulnerability to a Black Swan https://t.co/59slGkBtXz"
901900834287394816,2017-08-27 20:14:50,@cburniske This divergence can be expressed as a ratio; Mcap divided by USD transmitted. High ratio = divergence. It’s a laggy indicator of a bubble. https://t.co/csRAAC94ir
901896924713836544,2017-08-27 19:59:17,"@cburniske Luv your work Chris, but this phase of divergence is artificial, caused by the tx ceiling of BTC. USD value transmitted is still inline. https://t.co/CO1rrVOst1"
901289617952874496,2017-08-26 03:46:04,@lopp A2: The rich get too many votes
898037392543694848,2017-08-17 04:22:53,I wonder how many of our super hyped cryptocurrency protocols will look like this when we look back in 2037. https://t.co/VY2UYrauHW
898016931969548288,2017-08-17 03:01:35,"If you look closely at that chart, #Bitcoin risk adjusted returns today in 2017 is just as good as the crazy 2012-13 years. #nevertolate"
898016050234523648,2017-08-17 02:58:05,Risk adjusted returns! Asset classes more free from bank meddling are trending up since 2016… and #bitcoin is in a league of its own. https://t.co/hheomqeevq
894717709237145600,2017-08-08 00:31:39,"@BitcoinCashFans The price bounced off a Fibonacci retracement support/resistance level, as plotted in the chart."
894695089825603584,2017-08-07 23:01:46,@jk_npg https://t.co/yt7Hq7yksQ
894685012762648576,2017-08-07 22:21:44,@sportsczar LOL 😂
894682200917987328,2017-08-07 22:10:33,update: BCH bounced the next fib already… one more till we are in the zone for mining parity. https://t.co/1gkdtp36nv
894549839689601025,2017-08-07 13:24:36,"@AnselLindner Yes, I think we’ll see vulnerabilities appear in due time."
894520831375691778,2017-08-07 11:29:20,@bradmillscan Also need to account for the difficulty downshifting a few more rounds till we get to 10min blocks.
894506401476747264,2017-08-07 10:31:59,BCHBTC obeying fibs nicely. 0.135 - 0.159 is the zone where BTC miners get parity mining BCH. That’s a crucial target for BCH market makers. https://t.co/j8QaVqyrz1
894443670291660801,2017-08-07 06:22:43,@bradscoolio I’m saying there is a price target that the market makers for BCH will want to get it to before BCH organically attracts miners.
894406777336287232,2017-08-07 03:56:07,"79% ""unknown miners"" propping up the BCH network at a loss vs BTC. IMO they will price support BCH to $400 where mining profit exceeds BTC. https://t.co/qjWHAfVJlo"
894182580425064448,2017-08-06 13:05:14,"@leehughes21 @PeterLBrandt If u read on, it works out ~$760k which is conservative as fiat is not used as a store of long term value. Let's wait 43 yrs and find out."
889129352201293824,2017-07-23 14:25:31,"RT @Beetcoin: @SFYLL #Bitcoin risk adjusted versus other assets, highlighted period of the investement. 

Totaly crushing the world, credit…"
886430085229682689,2017-07-16 03:39:36,"@aantonop @LaurentMT Looks interesting. I'm trying to understand these charts. Can you define what ""lifetime of UTXOs consumed in a block"" is?"
879291644532596737,2017-06-26 10:53:59,"Calling all Bitcoiners in Bali, Antonopolous is in town tomorrow, come and join us for an evening of fun! https://t.co/lJvKxZAOvj"
878358358234849280,2017-06-23 21:05:26,@VinnyLingham @LukeDashjr @AriDavidPaul @LlewClaasen Rosling is awesome but in this context it omits the rise of the Internet of Things.
877744619244576768,2017-06-22 04:26:39,@ARKblockchain @cjremus @token_summit Here’s the original tweet. https://t.co/PPLGru3Cb1
877743774268399617,2017-06-22 04:23:18,"@ARKblockchain @cjremus @token_summit @cjremus I posted it on Twitter, but never did the blog article on it. The live chart is here: https://t.co/V6dZ0gAmx3"
877047848323305472,2017-06-20 06:17:56,"Side tangent: The Chinese urban dictionary translation for the numeral 8 goes something like “show me the money, bitches”"
877047196071231488,2017-06-20 06:15:20,SW2X support gathering fast for #bitcoin. 88.8% of the last 40 blocks now signalling SW2X (red). https://t.co/ynbkUHWx0t
876993104334561280,2017-06-20 02:40:24,@SeeDecentral IoT FTW!
876401820804956160,2017-06-18 11:30:51,"@aklilecoq Agreed. It’s quantity theory of money PV=MT, except we’d have to take a stab at velocity. So this is just an alternative ballpark estimate."
876316665037729792,2017-06-18 05:52:28,3/ Satoshi did his homework when setting the 21m coin supply.
876316139684372480,2017-06-18 05:50:23,"2/ In reality money supply ratio to GDP is much lower, 0.1 in GLD standard days. So likely value of 1 satoshi would be ~0.8 cents https://t.co/oXC7fZGe9j"
876315133009461248,2017-06-18 05:46:23,"1/ World GDP projected @ ~$160T 2050, hypothetically if that was swallowed by #bitcoin, 1 BTC = $7.6m equivalent value or ~$0.08 per satoshi https://t.co/mVJwt8e9yM"
875011903222726656,2017-06-14 15:27:49,"Bubbles = playing chicken with a freight train. Safer to get off the rails earlier, but more thrills the closer you get to impact #ethereum"
874862639087792128,2017-06-14 05:34:41,@gbdesai 4/ Miners incentivised to preserve the network no longer applies. It’s a rape and pillage incentive model in a landscape of strong alts.
874861999766765568,2017-06-14 05:32:09,"@gbdesai 3/ Use up the last 2yrs of life in their S9 hardware, flow profits into diversify their hardware onto ETH and other alt-coins."
874860069778751493,2017-06-14 05:24:29,@gbdesai 2/ So really miners are incentivised to strangle the network. Their profitability grows faster this way.
874859260466823168,2017-06-14 05:21:16,"@gbdesai 1/ With congestion, miners make 3.5BTC more per block in fees (and climbing). Right now it’s the same profitability as $BTC priced at $3.6k. https://t.co/k0lJp0VxlL"
874664482710016001,2017-06-13 16:27:17,"@laurashin Same same. Markets punishing is exactly that, they move nwards towards the best returns."
874450467127910400,2017-06-13 02:16:52,"In hindsight, Vinny was right, the markets clearly punished $BTC - absolute price was not the key metric here, market dominance was. https://t.co/XIlwlarf7k"
874442281662652416,2017-06-13 01:44:20,@amlewis4 It’s really hard to see money leaving crypto while banks are just starting to fall over again.
874440633645096960,2017-06-13 01:37:48,"@amlewis4 Yes that may be true on the long term scale, but I’m referring to this particular crypto investment bubble. We’ve had many."
874439375743877121,2017-06-13 01:32:48,@baijorge Yes I’m describing the entire crypto market as a whole.
874439218528780288,2017-06-13 01:32:10,IMO this delayed institutional entry may be one of the many effects behind $ETH’s particularly exaggerated rise during this phase. /3
874437554614845440,2017-06-13 01:25:33,Note that institutional money didn’t get a big bite during the awareness phase so their delayed entry may mean the mania peak amplifies. /2
874437300230303744,2017-06-13 01:24:33,"IMO, we’re now at the 1st half of the mania phase. Somewhere between Media attention &amp; Enthusiasm. /1 https://t.co/6ySdBhFh72"
871688838946500610,2017-06-05 11:23:09,"@jk_npg Yes, my idea as an alternative to going to fiat over UASF. I like the offering. I like the team."
871632467236495360,2017-06-05 07:39:08,"@jk_npg My best idea: Gigawatt WTT tokens. More like industrial real estate, pays rent, without losing crypto upside https://t.co/1tfuvn6NS6"
871609230507163649,2017-06-05 06:06:48,@jk_npg Tell me about it! I’m thinking through ideas to weather a bubble pop more and more.
871608386969718784,2017-06-05 06:03:27,"@bradmillscan Yeah I think if it breaks ATH, $3.8k is likely. I haven’t seen a bubble pop signature on the blockchain data yet."
871555925688991744,2017-06-05 02:35:00,This chart explains a lot. So many calls from old friends asking about crypto... also kinda scary. https://t.co/q7AvNypIBF
870577694907351040,2017-06-02 09:47:51,RT @bitcom21: A look at trading volumes between major crypto and fiat pairs in May. Takeaways? Commentary? I've got a few initial thoughts.…
869945772569051137,2017-05-31 15:56:49,"ETF denies - up
Vinny says down - up
Japan - up
Korea - up
China opens withdrawals - up
Bobble heads say up - down
😂"
869934397729849344,2017-05-31 15:11:37,"@mikecompeau @JamesonSheppard The fundamentals are wrong. Store of value, low volatility, then payments. No, I believe we are going beyond nation states. #shortsighted"
869885014812405760,2017-05-31 11:55:23,@leungclj hell yes.
869881552083210242,2017-05-31 11:41:38,The race for world reserve currency scale. Maybe we are halfway there… Note that ETH &amp; XEM are long term organically gaining on #bitcoin https://t.co/xLImMiSmVs
868169525816066048,2017-05-26 18:18:39,@NCvanEgmond @CryptoHustle @notsofast @Jeigh_Al @ChrisDunnTV I've got correlation indexes lying around on my laptop but not anything cleaned up and ready for the live site.
867890865057878016,2017-05-25 23:51:21,"@garygoetsch @BTCBehaviour Gary, I posted the blog article in the tweet. There's no live chart yet."
867788259039952896,2017-05-25 17:03:38,"@pablodiegoo Code on MAMP stack, Plotly.js chart lib, Adobe Fireworks post processing"
867787838586101764,2017-05-25 17:01:58,"@TRWNBC Pretty cool. Nice to have events in one place. I’d like to see sparkline style price charts, good for “buy rumour, sell fact” events"
867783313716420610,2017-05-25 16:43:59,The number of people who have asked me “how can I buy Bitcoin?” this last month more than normal
865748013104283649,2017-05-20 01:56:25,@Rubicon_X @BTCBehaviour …and likewise this bubble indicator is not a traditional indicator for traditional asset classes. It’s for BTC only.
865726629145739264,2017-05-20 00:31:27,@KidKrypt0 @BTCBehaviour This one is done on a spreadsheet but normally I code on a MAMP stack and use plotly.js as the chart lib. Adobe Fireworks to post-process.
865720111759478784,2017-05-20 00:05:33,BTC bubble indicator is warming up. Thanks for the update @BTCBehaviour https://t.co/WNWohMvK7v https://t.co/WE3wW3wpAC
865606491167797248,2017-05-19 16:34:04,@2ez28u We still use Windoze. Fancy tech is only half of the equation.
865602376161296384,2017-05-19 16:17:43,"@theonevortex @barrysilbert Nice I like it. But beyond this, how will we get past the next contentious major upgrade to the protocol, when BTC is 100x bigger?"
865472782288666625,2017-05-19 07:42:45,@jaredsc It’s on my very long to do list. LOL.
865472145488437249,2017-05-19 07:40:13,Maybe all coins that reach scale will be doom if they do not have governance coded into its DNA? /3
865471470306066433,2017-05-19 07:37:32,…maybe the long term success of making money from nothing (fiat / crypto) is inseparable from strong government / governance… /2
865471246925873152,2017-05-19 07:36:39,"As the #bitcoin scaling debate rages onto its 3rd year in deadlock, no end in sight while the network redlines, I ask myself… 1/ https://t.co/aAcWVP1S86"
865467950370668550,2017-05-19 07:23:33,"@lopp @JordanTuwiner My calcs are from first principle stddev - hand coded. They use a mathlib, but I didn’t try debugging the code to see what the issue was."
865467450640351232,2017-05-19 07:21:34,@lopp @JordanTuwiner Our source data is the same. I couldn’t get my calcs to agree with theirs. Mine agrees w TradingView’s volatility indicator for FOREX.
865466393310896129,2017-05-19 07:17:22,"Sorry folks, tweet and charting activity on a go slow this month, we’re setting up our new villa in Bali. Be back on track next month."
863056648079720449,2017-05-12 15:41:54,@kralux @ARKblockchain @VinnyLingham OMG. It's on a log chart. This graphic superimposes fundamental demand/supply onto price activity. It's not trader charting TA.
863044612184723456,2017-05-12 14:54:04,Oops. $30T. That's gonna be a whole new world if it happens. Rivals world reserve currency at that level.
863028449576747009,2017-05-12 13:49:51,2x yearly right now. 2^10=1024x is $3T. Sounds about right. Given that's only half the world using BTC by then. Still room to grow in 10yrs https://t.co/VREz0pH6WF
863026389758263297,2017-05-12 13:41:40,@Sicarious_ @BittrexExchange Every time I filled one of those in I was resentful over being a training minion for the Google Skynet.
863022718735663105,2017-05-12 13:27:04,I'd say BTC's network effect is a declining volatility. Tx limits is blocking the payments use case but that's useless without the former. https://t.co/biEKzC5pQF
862643296975245312,2017-05-11 12:19:23,@VinnyLingham @Cryppel Depends on your measuring stick. BTCGLD I agree. But if fiat collapses. Then yes it is possible.
862614025934221312,2017-05-11 10:23:05,"@ToneVays @London_Dynamics Oh come on, alts have plenty of present day use; as a Bitcoin backup system. Lol. Seriously the backup industry has a decent market size."
862303648709083136,2017-05-10 13:49:45,"@bradmillscan @HeyTaiZen @leoncfu We all know #bitcoin is suffering from a 3yr governance deadlock. The congestion fees spike means it’s no longer “out of sight, out of mind”"
862196266796634113,2017-05-10 06:43:03,"@SDWouters I agree with your disagreement. Bitcoin is tangled in the weeds. Congestion just throws urgency &amp; spotlight onto, ""come on kids, been 3yrs"""
862193173077966849,2017-05-10 06:30:45,@danielouw77 @VinnyLingham Putting a list up on my site is on the to do list. I currently use Coinmarketcap's API and inject it into my portfolio spreadsheet.
862006237264723968,2017-05-09 18:07:56,"@C1aranMurray @timpastoor A $2 Tx fee isn't much when you're shifting $50k into a HODL or trade position, BTC's main use case 2017. That will change by 2020 #coffee"
862004378714087426,2017-05-09 18:00:33,#Bitcoin Mcap just surpassed Sony marketcap today. https://t.co/UEAEQQJOsM
862003820787662848,2017-05-09 17:58:20,@AlpacaSW Your pirate x-axis is a discontiguous bunch of numbers. LOL.
861992890855075840,2017-05-09 17:14:54,"Bitcoin is like a sleeping giant tangled in the weeds, if it ever gets loose (#segwit), the money in alt-coins will start flowing back. /2"
861992606292516864,2017-05-09 17:13:47,"In case you’re in doubt of what’s fuelling this alt-coin price action, I made an infographic for you. /1 https://t.co/dSYSqszBJN"
861954791794135042,2017-05-09 14:43:31,My friends with spider senses have been leaving Polo for months now. https://t.co/sqElPWbdHZ
861921366479560705,2017-05-09 12:30:42,"@ARKblockchain @zooko What I’m getting at is that these estimates come from the largest wallet provider in the world, real user activity. Not unvetted tx scraps."
861906333196468224,2017-05-09 11:30:57,"RT @TuurDemeester: Three questions for a speculator: 
Do I believe in this asset? 
Do I believe many could believe in it? 
When would peopl…"
861795030612168704,2017-05-09 04:08:41,@zooko @ARKblockchain ..and for BTC we’re relying on https://t.co/IFDDE5tH9G making USD value estimations. They have wallet data to estimate real value from txs.
861794294901776384,2017-05-09 04:05:45,"@zooko @ARKblockchain Well it’s expensive to put fake txs onto the BTC chain. So it really fake. I paid $2 for a one input, two outputs last week."
861790017919754240,2017-05-09 03:48:46,@jbuty @nwoodfine saaaweeeet! Thanks for the tip.
861789640558125056,2017-05-09 03:47:16,RT @jbuty: A Google Sheet add-on to get #cryptocurrency rates? Yes please!  https://t.co/IQey0gODnY @nwoodfine @dangermouse117 https://t.co…
861789462581227521,2017-05-09 03:46:33,"@apedraza54 Not really, we just send larger values per tx. Bitcoin is mainly used as store of value / speculation, payments for “coffee” is negligible."
861788168458088448,2017-05-09 03:41:25,@zooko @ARKblockchain Money Cap :-)
861787890665242625,2017-05-09 03:40:19,"@zooko @ARKblockchain To do ZEC, I would need a data source of estimated USD value transmitted. UTXO estimation really. I don't think that's even possible?"
861761766891503616,2017-05-09 01:56:30,@ArNazeh IMO “there is no ceiling”. Beyond a certain BTC dominance. Price ceiling measured in fiat becomes meaningless. e.g. Zimbabwe Dollar. https://t.co/FmgMhAxOT8
861757242944610304,2017-05-09 01:38:32,"@apedraza54 Txs are at a ceiling due to scaling issues, this is what your chart is picking up."
861755768072134656,2017-05-09 01:32:40,@ferdousbhai LOL!
861755011197394944,2017-05-09 01:29:39,"@ARKblockchain @zooko I like it @zooko - me too, I’ll start using it. If anyone asks, I’ll say it means Money Supply (M0 M1 M2 M…) Capitalised to USD"
861753926588039168,2017-05-09 01:25:21,"RT @jimhsu774792: @ARKblockchain @dangermouse117 I also keep tabs on the PoW/total hashes (""security"") metric. ""Low"" values have been consi…"
861753262801682433,2017-05-09 01:22:43,"@TommyWorldPower $BTC ain’t in a bubble, but alt-coins, that’s another thing altogether. Root cause IMO: new money, scaling debate and thin markets https://t.co/8J3alD9q41"
861601818723328000,2017-05-08 15:20:56,"Finally, use MTV Ratio (Bitcoin’s PE Ratio) to detect if we’re in a bubble. Yes this rally has good fundamentals. https://t.co/iUiS55967B 5/ https://t.co/DM7xsBKYpQ"
861601096812314624,2017-05-08 15:18:03,"Silk Road lived between Feb 2011 - Oct 2013, we can see its impact here by bootstrapping payments on the network. /4 https://t.co/wb43HHifF7"
861599074365063168,2017-05-08 15:10:01,Track #Bitcoin Velocity here. Do we hold BTC for use for payments (M1) or mainly as savings / investments (M2)?  https://t.co/jn7nyTwhba /3 https://t.co/kiQVEAlAO5
861597185736966148,2017-05-08 15:02:31,Bitcoin Money Supply trending towards world reserve currency scale? We shall have a better idea by 2022 https://t.co/8NhUYn3XBg  /2 https://t.co/7z7z4HTh9R
861595951345029120,2017-05-08 14:57:37,"I’ve been sitting on some live charts for months awaiting blog articles, but I’ll just tweet them out instead. Quicker LOL. /1"
861594578855411712,2017-05-08 14:52:09,"@ARKblockchain Live chart of MTV Ratio (BTC’s PE Ratio) here: https://t.co/iUiS55967B

&lt;nod&gt; $BTC far from being in a bubble. https://t.co/iTOyXFy3mT"
861269431816601600,2017-05-07 17:20:08,"RT @ARKblockchain: 1/ Seeing more people use the word bubble. When 👀 at #bitcoin's market cap ➗ utility value, I don't see a bubble. If any…"
861098826576216064,2017-05-07 06:02:13,@giannet4 New money is being mentored by old crypto money. Fiat &gt; BTC &gt; Alts. #waterfall Alts moon disproportionately due to thin markets.
